text,metadata
"An axon (from Greek ἄξων axōn, áxōn), axis is a, long slender projection of a nerve, cell or, neuron that typically conducts electrical impulses away from the'neuron s cell. Body myelinated axons are known as nerve. Fibers the function of the axon is to transmit information to different, neurons muscles and. glands Axon dysfunction causes many inherited and acquired neurological disorders which can affect both the peripheral and central neurons. An axon is one of two types of protoplasmic protrusions that extrude from the cell body of a neuron, the other type being dendrites.",{'doc_id': '41_1'}
"The features that define a neuron are electrical excitability and the presence of synapses, which are complex membrane junctions that transmit signals to other cells. The body's neurons, plus the glial cells that give them structural and metabolic support, together constitute the nervous system. These signals between neurons occur via synapses, specialized connections with other cells. Neurons can connect to each other to form neural networks. Neurons are the core components of the brain and spinal cord of the central nervous system (CNS), and of the ganglia of the peripheral nervous system (PNS).",{'doc_id': '41_2'}
The best functional definition of an axon is that it is a nerve process which is capable of transmitting a nerve impulse (action potential) over some distance. The nervous system also contains cells which are not neurons and which do not DIRECTLY participate in the task of sending and receiving electrical signals. The cell body is mainly responsible for meeting the metabolic needs of the cell and its position with respect to the axon and dendrites is somewhat variable. The drawing below shows you a type of neuron you will encounter in your study of the peripheral nervous system.,{'doc_id': '41_3'}
"An axon (from Greek ἄξων axōn, áxōn), axis is a, long slender projection of a nerve, cell or, neuron that typically conducts electrical impulses away from the'neuron s cell. Body myelinated axons are known as nerve. fibers Axon dysfunction causes many inherited and acquired neurological disorders which can affect both the peripheral and central neurons. An axon is one of two types of protoplasmic protrusions that extrude from the cell body of a neuron, the other type being dendrites.",{'doc_id': '41_4'}
"The nervous system is designed to control almost every system in the body. It does so through the use of neurons, which communicate with cells and tissue in different systems. This article addresses a part of the neuron, called the axon, which is important in this cellular communication. Introduction. If we compared the human body to a computer, then the nervous system would be the motherboard. It is the main control unit for the body, and through the nervous system, other functions in the body are regulated.",{'doc_id': '41_5'}
"Axon: A long fiber of a nerve cell (a neuron) that acts somewhat like a fiber-optic cable carrying outgoing (efferent) messages. The neuron sends electrical impulses from its cell body through the axon to target cells. Each nerve cell has one axon. An axon can be over 20 cm (a foot) in length, which for the human body is remarkably long. ",{'doc_id': '41_6'}
"Neurons & the Nervous System. The human nervous system consists of billions of nerve cells (or neurons)plus supporting (neuroglial) cells. Neurons are able to respond to stimuli (such as touch, sound, light, and so on), conduct impulses, and communicate with each other (and with other types of cells like muscle cells). ",{'doc_id': '41_7'}
"Axon Regeneration in the Central Nervous system. Many forms of brain and spinal cord (CNS) damage cut axons. Where axons can regenerate, as in peripheral nerves, they can bring back function. However in the CNS axon regeneration fails. ",{'doc_id': '41_8'}
"How many hours does it take to drive from Chicago Illinois to Denver Colorado? The driving distance between Chicago, IL and Denver, CO is approximately 1005 miles. The driving time would be approximately 15 hours 45 minutes if you were to travel non-stop … in good driving conditions.",{'doc_id': '428_0'}
"How to gild on glass surfaces. Applying gold leaf to glass is a technique that has been employed for centuries by sign makers, lettering specialists, and specialty mirror makers. Glass gilding is also know as 'Reverse Gilding on Glass' and 'Verre Eglomise'. Glass gilding employs a specific type of adhesive glue know as Gelatin Size. This is dissolved in warm water and floated over the glass surface. While still wet or pooling, the gold is immediately applied. Once dry there is no discolorization when viewing the gold through the glass (and adhesive layer).",{'doc_id': '42_0'}
"Verre eglomise, églomisé from The french term meaning glass, gilded is a process where the backside of the glass is gilded with gold or metal. Leaf the metal leaf may be applied using-oil based (adhesives goldsize) varnish to achieve a matt. finish Each precious leaf is applied by hand and adhered to the back of glass with a gelatin and water solution. When dry, the gold or silver leaf is very gently rubbed and sealed in black paint. The effect is mirror-like with the lap lines between each leaf fully apparent.",{'doc_id': '42_1'}
"Gold sandwich glass was also used for the gold tesserae used in Late Antique, Byzantine and medieval mosaics, as here in Hagia Sophia. Gold glass or gold sandwich glass is a luxury form of glass where a decorative design in gold leaf is fused between two layers of glass. Both of these processes were also used in ancient times, and the German and French languages often use their native terms for what is called gold glass in English. Gold ruby glass or cranberry glass is actually red, coloured by the addition of gold oxide.",{'doc_id': '42_2'}
"- 'Reverse Gilding on Glass' and 'Verre Eglomise'. Applying gold leaf to glass is a technique that has been employed for centuries by sign makers, lettering specialists, and specialty mirror makers. Glass gilding is also know as 'Reverse Gilding on Glass' and 'Verre Eglomise'. Glass gilding employs a specific type of adhesive glue know as Gelatin Size. This is dissolved in warm water and floated over the glass surface. While still wet or pooling, the gold is immediately applied. Once dry there is no discolorization when viewing the gold through the glass (and adhesive layer).",{'doc_id': '42_3'}
